"SENDUNIT","RECVUNIT","CONTENTS","REASON","PUB_TIME","START_TIME","END_TIME"
"青岛","北京区管","出WFG 10分钟一架 30分钟3架,最小间隔65公里(备注：大连含以远，高低合算)","军事活动","201810222024 ","201810230850 ","201810232150 "
"青岛","北京区管","出REPOL只用S1010(备注：去日韩，另089可协调)","军事活动","201810222024 ","201810230850 ","201810232150 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810161950 ","201810170800 ","201810171100 "
"大连","北京区管","仁川,首尔,清州落地出ANRAT S0890含以下","航班时刻","201810170740 ","201810170800 ","201810172000 "
"大连","北京区管","大连落地出ANRAT 60分钟一架(备注：华北对郑州太原不接收，京津航班按航行通报)","机场原因","201810161855 ","201810170840 ","201810170940 "
"大连","北京区管","仁川落地出ANRAT 60公里一架(备注：仁川流量 新疆30KM)","空管原因","201810170804 ","201810170900 ","201810171600 "
"大连","北京区管","大连落地出ANRAT 30公里一架","机场原因","201810161855 ","201810170940 ","201810171200 "
"大连","北京区管","大连落地出ANRAT S0630含以下","空管原因","201810171106 ","201810171100 ","201810171800 "
"大连","北京区管","釜山,东京羽田,仙台,广岛,名古屋,长崎,福冈,千岁,大阪,东京落地出ANRAT 8分钟一架 15分钟2架,最小间隔50公里(备注：航路结构)","航班时刻","201810170740 ","201810171230 ","201810171600 "
"大连","北京区管","釜山落地出ANRAT 8分钟一架 15分钟2架,最小间隔50公里(备注：航路结构)","航班时刻","201810170740 ","201810171230 ","201810171600 "
"大连","北京区管","出ANRAT日韩 8分钟一架 15分钟2架,最小间隔50公里(备注：航路结构)","航班时刻","201810170740 ","201810171230 ","201810171600 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810161950 ","201810171330 ","201810171500 "
"大连","北京区管","出ANRAT S1010,S0810禁用(备注：9500，8900可用)","军事活动","201810171446 ","201810171500 ","201810171611 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810161950 ","201810171630 ","201810171800 "
"大连","北京区管","清州,仁川落地出ANRAT S0890含以下(备注：金浦)","航班时刻","201810180715 ","201810180800 ","201810181136 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810171950 ","201810180800 ","201810181100 "
"大连","北京区管","大连落地出ANRAT 30分钟一架 60分钟2架,最小间隔50公里","机场原因","201810172031 ","201810180900 ","201810181100 "
"大连","北京区管","清州,首尔,仁川落地出ANRAT 60公里一架(备注：新疆入境30KM)","军事活动","201810180827 ","201810180900 ","201810181610 "
"大连","北京区管","仁川落地出ANRAT 60公里一架(备注：新疆口30KM，仁川流控)","空管原因","201810180720 ","201810180900 ","201810181136 "
"大连","北京区管","出ANRAT大连区域 S0890含以上,大连落地不受限(备注：飞越大连，或使用069)","军事活动","201810180958 ","201810181000 ","201810181136 "
"大连","北京区管","出ANRAT大连区域只用S1010,S0950,S0890,S0690,仁川、大连落地不受限(备注：飞越仁川)","军事活动","201810181028 ","201810181030 ","201810181136 "
"大连","北京区管","仁川落地出ANRAT只用S0950,S0890,S0690(备注：095协调使用)","军事活动","201810181028 ","201810181030 ","201810181136 "
"大连","北京区管","大连落地出ANRAT 5分钟一架 15分钟3架,最小间隔30公里","机场原因","201810172031 ","201810181100 ","201810181300 "
"大连","北京区管","清州,仁川落地出ANRAT S0890含以下(备注：金浦)","航班时刻","201810181123 ","201810181150 ","201810182000 "
"大连","北京区管","出ANRAT S0810禁用(备注：协调使用)","军事活动","201810181155 ","201810181200 ","201810182359 "
"大连","北京区管","东京,大阪,千岁,福冈,长崎,名古屋,广岛,仙台,东京羽田,釜山,大邱落地出ANRAT 8分钟一架 15分钟2架,最小间隔50公里(备注：限日本和釜山)","航班时刻","201810180720 ","201810181230 ","201810181600 "
"大连","北京区管","大连落地出ANRAT S0570含以下","军事活动","201810181241 ","201810181300 ","201810181637 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810171950 ","201810181330 ","201810181500 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810171950 ","201810181630 ","201810181800 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：空军转场)","军事活动","201810191702 ","201810182359 ","201810190200 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：空军转场)","军事活动","201810191702 ","201810182359 ","201810190200 "
"大连","北京区管","出ANRAT S0890含以上,大连落地不受限(备注：空军转场，飞越大连)","军事活动","201810191702 ","201810182359 ","201810190200 "
"大连","北京区管","清州,首尔,仁川落地出ANRAT S0890含以下(备注：航路结构)","其他","201810190630 ","201810190730 ","201810192000 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810181950 ","201810190800 ","201810191100 "
"大连","北京区管","仁川落地出ANRAT 60公里一架(备注：仁川流控 新疆方向半数)","其他","201810190636 ","201810190900 ","201810191600 "
"大连","北京区管","出ANRAT S0810禁用,大连落地不受限","军事活动","201810191014 ","201810191014 ","201810192000 "
"大连","北京区管","东京,大阪,千岁,福冈,长崎,名古屋,广岛,东京羽田,釜山落地出ANRAT S0890含以下 8分钟一架 15分钟2架,最小间隔50公里(备注：航路结构 日本+釜山)","其他","201810190630 ","201810191230 ","201810191600 "
"大连","北京区管","釜山,东京羽田,广岛,名古屋,长崎,福冈,千岁,大阪,东京落地出ANRAT 8分钟一架 15分钟2架,最小间隔50公里(备注：航路结构 日本+釜山)","其他","201810190630 ","201810191230 ","201810191600 "
"大连","北京区管","大连落地出ANRAT S0510含以下","军事活动","201810191246 ","201810191310 ","201810191500 "
"大连","北京区管","大连落地出ANRAT S0690含以下(备注：原限0510B)","军事活动","201810191246 ","201810191310 ","201810191355 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810181950 ","201810191330 ","201810191500 "
"大连","北京区管","出ANRAT大连区域 S1130,S1010禁用","军事活动","201810191421 ","201810191440 ","201810191444 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810181950 ","201810191630 ","201810191800 "
"大连","北京区管","大连落地出ANRAT S0630含以下","军事活动","201810200730 ","201810200740 ","201810200805 "
"大连","北京区管","仁川,首尔,清州落地出ANRAT S0810含以下(备注：航路结构)","其他","201810200745 ","201810200745 ","201810202359 "
"大连","北京区管","清州,首尔,仁川落地出ANRAT S0890含以下(备注：航路结构)","其他","201810200745 ","201810200745 ","201810202100 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810191950 ","201810200800 ","201810201100 "
"大连","北京区管","大连落地出ANRAT S0570含以下","军事活动","201810200730 ","201810200805 ","201810201700 "
"大连","北京区管","仁川落地出ANRAT 30公里一架(备注：流量)","其他","201810200910 ","201810200910 ","201810201200 "
"大连","北京区管","仁川落地出ANRAT 60公里一架(备注：流量 新疆30KM)","其他","201810200910 ","201810201200 ","201810201600 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810191950 ","201810201330 ","201810201500 "
"大连","北京区管","出ANRAT S0810禁用","航班时刻","201810201425 ","201810201425 ","201810201700 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810191950 ","201810201630 ","201810201800 "
"大连","北京区管","清州,仁川落地出ANRAT S0890含以下(备注：金浦，航路结构)","其他","201810210650 ","201810210650 ","201810212328 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810201950 ","201810210800 ","201810211100 "
"大连","北京区管","大连落地出ANRAT S0510含以下","军事活动","201810210850 ","201810210850 ","201810210933 "
"大连","北京区管","出ANRAT大连区域 S0690禁用","军事活动","201810210844 ","201810210850 ","201810210933 "
"大连","北京区管","仁川落地出ANRAT 30公里一架(备注：仁川流控)","空管原因","201810210744 ","201810210900 ","201810211230 "
"大连","北京区管","仁川落地出ANRAT 60公里一架(备注：仁川流控，新疆方向30KM)","空管原因","201810210744 ","201810211230 ","201810211600 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810201950 ","201810211330 ","201810211500 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810201950 ","201810211630 ","201810211800 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810211950 ","201810220800 ","201810221100 "
"大连","北京区管","清州,仁川落地出ANRAT S0890含以下(备注：金浦，航路结构)","其他","201810211954 ","201810220800 ","201810222000 "
"大连","北京区管","出ANRAT大连区域 S0810禁用(备注：航路结构)","其他","201810220839 ","201810220839 ","201810222330 "
"大连","北京区管","仁川落地出ANRAT 60公里一架(备注：新疆半数)","航班时刻","201810220839 ","201810220910 ","201810221610 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810211950 ","201810221330 ","201810221500 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810211950 ","201810221630 ","201810221800 "
"大连","北京区管","大连落地出ANRAT S0630含以下","航班时刻","201810222208 ","201810222008 ","201810222230 "
"大连","北京区管","清州,首尔,仁川落地出ANRAT S0890含以下","航班时刻","201810222122 ","201810230800 ","201810232000 "
"大连","北京区管","出ANRAT大连区域 S0810禁用(备注：航路结构)","其他","201810222122 ","201810230800 ","201810232000 "
"大连","北京区管","大连落地出ANRAT S0630含以下(备注：常规)","航班时刻","201810221950 ","201810230800 ","201810231100 "
"兰州","北京区管","银川落地出P209只用S0720(备注：交呼和)","军事活动","201810171213 ","201810171213 ","201810172359 "
"兰州","北京区管","银川落地出P209只用S0780(备注：交呼和)","军事活动","201810171213 ","201810171213 ","201810171707 "
"兰州","北京区管","出P12,P209 S0840含以上,银川落地不受限","军事活动","201810171213 ","201810171213 ","201810171707 "
"兰州","北京区管","乌鲁木齐落地出DKO S0920含以上","天气原因","201810171822 ","201810171930 ","201810180100 "
"兰州","北京区管","出P12,P209 S0920含以上,银川落地不受限(备注：飞越银川)","军事活动","201810180845 ","201810180900 ","201810181634 "
"兰州","北京区管","银川落地出P209只用S0780(备注：只用060)","军事活动","201810180845 ","201810180900 ","201810181315 "
"兰州","北京区管","银川落地出P12,P209只用S0780(备注：只用060)","军事活动","201810180845 ","201810180900 ","201810182359 "
"兰州","北京区管","银川落地出P12,P209只用S0600","军事活动","201810180845 ","201810180900 ","201810182359 "
"兰州","北京区管","出P12,P209 S0920含以上,银川落地不受限(备注：飞越银川)","军事活动","201810181835 ","201810181840 ","201810182030 "
"兰州","北京区管","银川落地出P209只用S0780(备注：只用060)","军事活动","201810181835 ","201810181840 ","201810182030 "
"兰州","北京区管","出P12,P209 S0920含以上,银川落地不受限","军事活动","201810190738 ","201810190810 ","201810191545 "
"兰州","北京区管","银川落地出P209只用S0780(备注：原限只用0600)","军事活动","201810190738 ","201810190810 ","201810191545 "
"兰州","北京区管","乌鲁木齐落地出DKO S0920含以上","军事活动","201810191839 ","201810192100 ","201810192330 "
"兰州","北京区管","银川落地出DKO,P12,P209 S0920含以下","军事活动","201810200742 ","201810200830 ","201810201230 "
"兰州","北京区管","出DKO,P12,P209 S0920含以上,银川、兰州落地不受限","军事活动","201810200742 ","201810200830 ","201810201230 "
"兰州","北京区管","银川落地出P209 S0780含以下(备注：只用6000)","军事活动","201810201230 ","201810201230 ","201810202030 "
"兰州","北京区管","出P12,P209 S0840含以上,银川落地不受限","军事活动","201810201230 ","201810201230 ","201810202030 "
"兰州","北京区管","乌鲁木齐落地出DKO S0920含以上","航班时刻","201810201828 ","201810202100 ","201810202330 "
"兰州","北京区管","乌鲁木齐落地出DKO S0920含以上","航班时刻","201810211844 ","201810212130 ","201810212330 "
"兰州","北京区管","银川落地出P12,P209只用S0780(备注：原限只用S0600)","军事活动","201810220756 ","201810220756 ","201810221659 "
"兰州","北京区管","出DKO,P12,P209 S0920含以上,乌海、银川、榆林落地不受限(备注：飞越银川)","军事活动","201810220756 ","201810220756 ","201810221659 "
"兰州","北京区管","出DKO,P12,P209 S0920含以上,银川、榆林落地不受限(备注：飞越银川)","军事活动","201810220756 ","201810220756 ","201810222359 "
"兰州","北京区管","乌鲁木齐落地出DKO S0920含以上","航班时刻","201810221949 ","201810222130 ","201810222300 "
"兰州","北京区管","乌海,银川落地出DKO,P12,P209 S0780含以下","军事活动","201810230745 ","201810230800 ","201810232000 "
"兰州","北京区管","出DKO,P12,P209 S0920含以上,银川落地不受限","军事活动","201810230743 ","201810230800 ","201810232000 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","航班时刻","201810162005 ","201810162100 ","201810170300 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","军事活动","201810170730 ","201810170800 ","201810180100 "
"郑州","北京区管","石家庄,天津起飞出WXI R343航路 S0840含以上","军事活动","201810180701 ","201810180730 ","201810182100 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","军事活动","201810180700 ","201810180730 ","201810190100 "
"郑州","北京区管","天津,石家庄起飞出WXI R343航路 S0840含以上,香港、澳门、常德、大庸、广州、长沙、衡阳、梅县、珠海、深圳、湛江、恩施、武汉、十堰、襄樊、宜昌落地不受限","军事活动","201810180701 ","201810180730 ","201810182100 "
"郑州","北京区管","天津,石家庄起飞出WXI S0840含以上,香港、澳门、常德、大庸、广州、长沙、衡阳、梅县、珠海、深圳、湛江、恩施、武汉、十堰、襄樊、宜昌落地不受限","军事活动","201810180701 ","201810180730 ","201810182100 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 10分钟一架 30分钟3架,最小间隔70公里","军事活动","201810190709 ","201810190709 ","201810192030 "
"郑州","北京区管","天津,石家庄起飞出WXI S0840含以上,香港、澳门、常德、大庸、广州、长沙、衡阳、梅县、珠海、深圳、湛江、恩施、武汉、十堰、襄樊、宜昌落地不受限","军事活动","201810190709 ","201810190709 ","201810200200 "
"郑州","北京区管","石家庄,天津起飞出WXI R343航路 S0840含以上,香港、澳门、常德、大庸、广州、长沙、衡阳、梅县、珠海、深圳、湛江、恩施、武汉、十堰、襄樊、宜昌落地不受限","军事活动","201810190709 ","201810190709 ","201810192100 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","天气原因","201810191807 ","201810192030 ","201810200200 "
"郑州","北京区管","天津,石家庄起飞出WXI S0840含以上,香港、澳门、常德、大庸、广州、长沙、衡阳、梅县、珠海、深圳、湛江、恩施、武汉、十堰、襄樊、宜昌落地不受限","天气原因","201810202215 ","201810200700 ","201810210200 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 10分钟一架 30分钟3架,最小间隔70公里","天气原因","201810192215 ","201810200700 ","201810202100 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","天气原因","201810192215 ","201810200700 ","201810202100 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","天气原因","201810202012 ","201810202100 ","201810210200 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 10分钟一架 30分钟3架,最小间隔70公里","天气原因","201810210734 ","201810210734 ","201810212100 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","军事活动","201810211823 ","201810212100 ","201810220130 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 10分钟一架 30分钟3架,最小间隔70公里","军事活动","201810220647 ","201810220730 ","201810222100 "
"郑州","北京区管","天津,石家庄起飞出WXI S0840含以上,香港、澳门、常德、大庸、广州、长沙、衡阳、梅县、珠海、深圳、湛江、恩施、武汉、十堰、襄樊、宜昌落地不受限","军事活动","201810220647 ","201810220730 ","201810230130 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","航班时刻","201810220647 ","201810222100 ","201810230130 "
"郑州","北京区管","天津,石家庄起飞出WXI R343航路 S0840含以上,香港、澳门、常德、大庸、广州、长沙、衡阳、梅县、珠海、深圳、湛江、恩施、武汉、十堰、襄樊、宜昌落地不受限","军事活动","201810232339 ","201810230700 ","201810230704 "
"郑州","北京区管","出WXI长沙(含)以远使用S0780含以下 15分钟一架 30分钟2架,最小间隔100公里","军事活动","201810232334 ","201810230700 ","201810240200 "
"西安","北京区管","昆明落地出MAPMU 30分钟一架","航班时刻","201810161934 ","201810162035 ","201810170020 "
"西安","北京区管","昆明落地出SHX 50分钟一架","航班时刻","201810161934 ","201810162045 ","201810170030 "
"西安","北京区管","成都落地出MUDPO 40分钟一架","航班时刻","201810161934 ","201810162245 ","201810170045 "
"西安","北京区管","成都落地出MAPMU 15分钟一架,仁川起飞不受限(备注：国际不限)","航班时刻","201810161934 ","201810162305 ","201810170105 "
"西安","北京区管","成都落地出SHX 40分钟一架,仁川起飞不受限(备注：国际不限)","航班时刻","201810161934 ","201810162315 ","201810170115 "
"西安","北京区管","成都落地出SHX 40分钟一架","航班时刻","201810161934 ","201810162315 ","201810170115 "
"西安","北京区管","出MUDPO贵阳区域 30分钟一架","军事活动","201810170836 ","201810170900 ","201810171640 "
"西安","北京区管","重庆落地出MUDPO 30分钟一架","军事活动","201810170836 ","201810170900 ","201810171250 "
"西安","北京区管","出MAPMU贵阳区域 20分钟一架","军事活动","201810170836 ","201810170910 ","201810171650 "
"西安","北京区管","重庆落地出MAPMU 30分钟一架,北京起飞不受限","军事活动","201810170836 ","201810170910 ","201810171250 "
"西安","北京区管","北京起飞重庆落地出MAPMU 20分钟一架","军事活动","201810170836 ","201810170910 ","201810171250 "
"西安","北京区管","重庆落地出SHX 30分钟一架","军事活动","201810170836 ","201810170920 ","201810171250 "
"西安","北京区管","出SHX贵阳区域 30分钟一架","军事活动","201810170836 ","201810170920 ","201810171700 "
"西安","北京区管","出MAPMU西安区域 S1100,S1040,S0980禁用","军事活动","201810170948 ","201810170948 ","201810171219 "
"西安","北京区管","出MUDPO西安区域 S1100,S1040,S0980禁用","军事活动","201810170948 ","201810170948 ","201810171219 "
"西安","北京区管","乌鲁木齐,哈密落地出SHX 20分钟一架(备注：ZW开头)","军事活动","201810170814 ","201810170950 ","201810171250 "
"西安","北京区管","西宁,兰州落地出SHX 12分钟一架","军事活动","201810170814 ","201810171030 ","201810171330 "
"西安","北京区管","银川落地出SHX 10分钟一架","军事活动","201810171223 ","201810171223 ","201810171720 "
"西安","北京区管","银川落地出APOGO S0720含以下 10分钟一架","军事活动","201810171223 ","201810171223 ","201810171720 "
"西安","北京区管","出MAPMU S0840禁用(备注：此限制与“西安落地只用7800”的限制同步结束)","军事活动","201810171506 ","201810171600 ","201810171850 "
"西安","北京区管","南苑,北京起飞西安落地出MAPMU只用S0780(备注：内部G04，转太原限制)","军事活动","201810171712 ","201810171712 ","201810171850 "
"西安","北京区管","昆明落地出SHX 60分钟一架","军事活动","201810171801 ","201810171801 ","201810172100 "
"西安","北京区管","昆明落地出MUDPO 90分钟一架","军事活动","201810171801 ","201810171801 ","201810180020 "
"西安","北京区管","昆明落地出MAPMU 40分钟一架","军事活动","201810171801 ","201810171801 ","201810180030 "
"西安","北京区管","乌鲁木齐落地出SHX 40分钟一架","天气原因","201810171827 ","201810171900 ","201810180001 "
"西安","北京区管","乌鲁木齐落地出APOGO 30分钟一架","天气原因","201810171827 ","201810171910 ","201810180010 "
"西安","北京区管","乌鲁木齐落地出DKO 30分钟一架","天气原因","201810171827 ","201810171940 ","201810180040 "
"西安","北京区管","昆明落地出SHX 50分钟一架","军事活动","201810172036 ","201810172100 ","201810180050 "
"西安","北京区管","成都落地出MUDPO 60分钟一架","航班时刻","201810171943 ","201810172200 ","201810180100 "
"西安","北京区管","成都落地出MAPMU 15分钟一架","航班时刻","201810171943 ","201810172210 ","201810180110 "
"西安","北京区管","成都落地出SHX 30分钟一架","航班时刻","201810171943 ","201810172230 ","201810180130 "
"西安","北京区管","成都落地出MUDPO 40分钟一架","军事活动","201810172343 ","201810180740 ","201810180920 "
"西安","北京区管","成都落地出MAPMU 20分钟一架","军事活动","201810172343 ","201810180800 ","201810180940 "
"西安","北京区管","出APOGO S0920含以上 10分钟一架,银川落地不受限","军事活动","201810180850 ","201810180850 ","201810182359 "
"西安","北京区管","银川落地出SHX 20分钟一架","军事活动","201810180850 ","201810180850 ","201810181640 "
"西安","北京区管","银川落地出APOGO S0720含以下 10分钟一架","军事活动","201810180850 ","201810180850 ","201810181342 "
"西安","北京区管","出APOGO S0920含以上,银川落地不受限","军事活动","201810180850 ","201810180851 ","201810181639 "
"西安","北京区管","重庆落地出MUDPO 20分钟一架","军事活动","201810180804 ","201810180900 ","201810181204 "
"西安","北京区管","出MAPMU贵阳区域 160公里一架","军事活动","201810180804 ","201810180920 ","201810181620 "
"西安","北京区管","重庆落地出MAPMU 20分钟一架,北京起飞不受限","军事活动","201810180804 ","201810180920 ","201810181204 "
"西安","北京区管","北京起飞重庆落地出MAPMU 20分钟一架","军事活动","201810180804 ","201810180920 ","201810181204 "
"西安","北京区管","重庆落地出SHX 20分钟一架","军事活动","201810180804 ","201810180930 ","201810181204 "
"西安","北京区管","出SHX贵阳区域 200公里一架","军事活动","201810180804 ","201810180930 ","201810181630 "
"西安","北京区管","乌鲁木齐,哈密落地出SHX 20分钟一架(备注：ZW开头)","军事活动","201810180935 ","201810180935 ","201810181220 "
"西安","北京区管","出MAPMU S1100,S1040,S0980,S0920禁用","军事活动","201810180942 ","201810180942 ","201810181056 "
"西安","北京区管","北京,南苑起飞出MAPMU S1100,S0980禁用(备注：内部G04)","军事活动","201810180907 ","201810181030 ","201810181230 "
"西安","北京区管","西宁,兰州落地出SHX 15分钟一架","军事活动","201810180935 ","201810181030 ","201810181330 "
"西安","北京区管","出APOGO S0920含以上,银川落地不受限(备注：飞越银川)","军事活动","201810181342 ","201810181342 ","201810182359 "
"西安","北京区管","出DKO S1100,S1040,S0980禁用","军事活动","201810181825 ","201810181830 ","201810181923 "
"西安","北京区管","银川落地出APOGO S0720含以下 10分钟一架","军事活动","201810181841 ","201810181841 ","201810182010 "
"西安","北京区管","出DKO西安区域 S0980含以下","军事活动","201810181922 ","201810181922 ","201810182043 "
"西安","北京区管","乌鲁木齐落地出APOGO 20分钟一架 60分钟3架,最小间隔10分钟","航班时刻","201810181911 ","201810182040 ","201810182140 "
"西安","北京区管","乌鲁木齐落地出SHX 30分钟一架","航班时刻","201810181911 ","201810182040 ","201810182140 "
"西安","北京区管","昆明落地出MAPMU 30分钟一架","航班时刻","201810182004 ","201810182100 ","201810190010 "
"西安","北京区管","昆明落地出SHX 60分钟一架","航班时刻","201810182004 ","201810182110 ","201810190020 "
"西安","北京区管","乌鲁木齐落地出DKO 20分钟一架 60分钟3架,最小间隔10分钟","航班时刻","201810181911 ","201810182120 ","201810182220 "
"西安","北京区管","成都落地出MUDPO 40分钟一架 80分钟2架,最小间隔20分钟","航班时刻","201810182004 ","201810182300 ","201810190100 "
"西安","北京区管","成都落地出MAPMU 15分钟一架,北京起飞不受限 30分钟2架,最小间隔8分钟(备注：国际不限)","航班时刻","201810182004 ","201810182320 ","201810190120 "
"西安","北京区管","成都落地出SHX 30分钟一架","航班时刻","201810182004 ","201810182330 ","201810190130 "
"西安","北京区管","出DKO 禁航","军事活动","201810182314 ","201810190555 ","201810190700 "
"西安","北京区管","银川落地出APOGO S0720含以下 50公里一架","军事活动","201810190746 ","201810190746 ","201810191546 "
"西安","北京区管","银川落地出SHX 10分钟一架","军事活动","201810190746 ","201810190746 ","201810191546 "
"西安","北京区管","银川落地出SHX S0720含以下 10分钟一架","军事活动","201810190746 ","201810190746 ","201810191600 "
"西安","北京区管","阿克苏,哈密,库尔勒,克拉玛依,喀什,吐鲁番,乌鲁木齐,伊宁落地出SHX 20分钟一架","航班时刻","201810191022 ","201810191050 ","201810191250 "
"西安","北京区管","出DKO W66航路 S1100,S1040禁用","军事活动","201810191508 ","201810191508 ","201810191637 "
"西安","北京区管","乌鲁木齐落地出SHX 30分钟一架","军事活动","201810191853 ","201810191940 ","201810192210 "
"西安","北京区管","成都落地出MUDPO 60分钟一架","航班时刻","201810191906 ","201810191950 ","201810200010 "
"西安","北京区管","昆明落地出MUDPO 60分钟一架","航班时刻","201810191906 ","201810191950 ","201810200010 "
"西安","北京区管","乌鲁木齐落地出APOGO 15分钟一架","军事活动","201810191853 ","201810191950 ","201810192220 "
"西安","北京区管","乌鲁木齐落地出DKO 20分钟一架","军事活动","201810191853 ","201810192030 ","201810192134 "
"西安","北京区管","成都落地出MAPMU 40分钟一架","航班时刻","201810191906 ","201810192030 ","201810200020 "
"西安","北京区管","乌鲁木齐落地出DKO 30分钟一架","军事活动","201810192134 ","201810192030 ","201810192300 "
"西安","北京区管","昆明落地出MAPMU 40分钟一架","航班时刻","201810191906 ","201810192030 ","201810200020 "
"西安","北京区管","昆明落地出SHX 60分钟一架","航班时刻","201810191906 ","201810192040 ","201810200030 "
"西安","北京区管","成都落地出MUDPO 45分钟一架","航班时刻","201810192009 ","201810192210 ","201810200040 "
"西安","北京区管","成都落地出MUDPO 40分钟一架","航班时刻","201810192009 ","201810192210 ","201810200040 "
"西安","北京区管","成都落地出MAPMU 15分钟一架,仁川起飞不受限(备注：国际不限)","航班时刻","201810192009 ","201810192220 ","201810200050 "
"西安","北京区管","成都落地出SHX 45分钟一架,仁川起飞不受限(备注：国际不限)","航班时刻","201810192009 ","201810192230 ","201810200100 "
"西安","北京区管","成都落地出SHX 30分钟一架,仁川起飞不受限(备注：国际不限)","航班时刻","201810192009 ","201810192230 ","201810200100 "
"西安","北京区管","天津,石家庄起飞出MAPMU,APOGO 100公里一架(备注：内部 太原限)","军事活动","201810192122 ","201810200720 ","201810201230 "
"西安","北京区管","格尔木,哈密,吐鲁番,乌鲁木齐落地出SHX 15分钟一架(备注：ZW开头)","军事活动","201810201021 ","201810201021 ","201810201250 "
"西安","北京区管","兰州,西宁落地出SHX 10分钟一架","航班时刻","201810201021 ","201810201100 ","201810201300 "
"西安","北京区管","银川落地出APOGO S0720含以下 10分钟一架","军事活动","201810201227 ","201810201250 ","201810202020 "
"西安","北京区管","出APOGO S0840含以上,银川落地不受限","军事活动","201810201229 ","201810201250 ","201810202020 "
"西安","北京区管","昆明落地出MUDPO 60分钟一架","航班时刻","201810201944 ","201810202020 ","201810210001 "
"西安","北京区管","昆明落地出MAPMU 40分钟一架","航班时刻","201810201944 ","201810202030 ","201810210010 "
"西安","北京区管","昆明落地出SHX 50分钟一架","航班时刻","201810201944 ","201810202050 ","201810210030 "
"西安","北京区管","乌鲁木齐落地出SHX 30分钟一架","航班时刻","201810201844 ","201810202050 ","201810202220 "
"西安","北京区管","乌鲁木齐落地出APOGO 20分钟一架 60分钟3架,最小间隔10分钟","航班时刻","201810201844 ","201810202100 ","201810202230 "
"西安","北京区管","乌鲁木齐落地出DKO 20分钟一架 60分钟3架,最小间隔10分钟","航班时刻","201810201844 ","201810202130 ","201810202300 "
"西安","北京区管","成都落地出MUDPO 40分钟一架(备注：国际不限)","航班时刻","201810201944 ","201810202250 ","201810210050 "
"西安","北京区管","成都落地出MAPMU 15分钟一架(备注：国际不限)","航班时刻","201810201944 ","201810202300 ","201810210100 "
"西安","北京区管","成都落地出SHX 45分钟一架(备注：国际不限)","航班时刻","201810201944 ","201810202320 ","201810210120 "
"西安","北京区管","西宁落地出SHX 100公里一架","天气原因","201810211024 ","201810211030 ","201810211330 "
"西安","北京区管","兰州落地出SHX 100公里一架","天气原因","201810211024 ","201810211030 ","201810211330 "
